Gene,B cells,Cytotoxic T cells,CD4 T cells,Tfh,other
WNK3,1,1,1,1,1
TSR2,1,1,1,1,1
FGD1,1,1,1,1,1
GNL3L,1,1,1,1,1
ITIH6,1,1,1,1,1
MAGED2,1,1,1,1,1
TRO,1,1,1,1,1
PFKFB1,1,1,1,1,1
APEX2,1,1,1,1,1
ALAS2,1,1,1,1,1
PAGE2B,1,1,1,1,1
PAGE2,1,1,1,1,1
FAM104B,1,1,1,1,1
MTRNR2L10,1,1,1,1,1
PAGE5,1,1,1,1,1
PAGE3,1,1,1,1,1
MAGEH1,1,1,1,1,1
USP51,1,1,1,1,1
FOXR2,1,1,1,1,1
RRAGB,1,1,1,1,1
RP13-188A5.1,1,1,1,1,1
KLF8,1,1,1,1,1
UBQLN2,1,1,1,1,1
RP11-431N15.2,1,1,1,1,1
LINC01420,1,1,1,1,1
RP11-445O16.3,1,1,1,1,1
SPIN3,1,1,1,1,1
SPIN2B,1,1,1,1,1
RP3-323P24.3,1,1,1,1,1
SPIN2A,1,1,1,1,1
FAAH2,1,1,1,1,1
ZXDB,1,1,1,1,1
NLRP2P,1,1,1,1,1
ZXDA,1,1,1,1,1
SPIN4,1,1,1,1,1
SPIN4-AS1,1,1,1,1,1
ARHGEF9,1,1,1,1,1
AMER1,1,1,1,1,1
ASB12,1,1,1,1,1
MTMR8,1,1,1,1,1
ZC4H2,1,1,1,1,1
ZC3H12B,1,1,1,1,1
LAS1L,1,1,1,1,1
MSN,1,1,1,1,1
RP6-159A1.3,1,1,1,1,1
RP6-159A1.4,1,1,1,1,1
VSIG4,1,1,1,1,1
HEPH,1,1,1,1,1
EDA2R,1,1,1,1,1
AR,1,1,1,1,1
RP6-201G10.2,1,1,1,1,1
OPHN1,1,1,1,1,1
YIPF6,1,1,1,1,1
STARD8,1,1,1,1,1
EFNB1,1,1,1,1,1
PJA1,1,1,1,1,1
LINC00269,1,1,1,1,1
FAM155B,1,1,1,1,1
RP13-57D9.3,1,1,1,1,1
EDA,1,1,1,1,1
AWAT2,1,1,1,1,1
OTUD6A,1,1,1,1,1
IGBP1,1,1,1,1,1
IGBP1-AS2,1,1,1,1,1
IGBP1-AS1,1,1,1,1,1
DGAT2L6,1,1,1,1,1
AWAT1,1,1,1,1,1
P2RY4,1,1,1,1,1
ARR3,1,1,1,1,1
RAB41,1,1,1,1,1
PDZD11,1,1,1,1,1
KIF4A,1,1,1,1,1
GDPD2,1,1,1,1,1
DLG3,1,1,1,1,1
DLG3-AS1,1,1,1,1,1
TEX11,1,1,1,1,1
SLC7A3,1,1,1,1,1
SNX12,1,1,1,1,1
FOXO4,1,1,1,1,1
CXorf65,1,1,1,1,1
IL2RG,1,1,1,1,1
MED12,1,1,1,1,1
NLGN3,1,1,1,1,1
RP5-1091N2.9,1,1,1,1,1
GJB1,1,1,1,1,1
ZMYM3,1,1,1,1,1
NONO,1,1,1,1,1
ITGB1BP2,1,1,1,1,1
TAF1,1,1,1,1,1
OGT,1,1,1,1,1
ACRC,1,1,1,1,1
CXCR3,1,1,1,1,1
LINC00891,1,1,1,1,1
CXorf49,1,1,1,1,1
RP11-402P6.11,1,1,1,1,1
CXorf49B,1,1,1,1,1
NHSL2,1,1,1,1,1
RGAG4,1,1,1,1,1
PIN4,1,1,1,1,1
ERCC6L,1,1,1,1,1
RPS4X,1,1,1,1,1
CITED1,1,1,1,1,1
HDAC8,1,1,1,1,1
PHKA1,1,1,1,1,1
PHKA1-AS1,1,1,1,1,1
DMRTC1B,1,1,1,1,1
RP1-172N19.1,1,1,1,1,1
RP11-69A21.2,1,1,1,1,1
DMRTC1,1,1,1,1,1
LINC00684,1,1,1,1,1
PABPC1L2B-AS1,1,1,1,1,1
PABPC1L2B,1,1,1,1,1
PABPC1L2A,1,1,1,1,1
PABPC1L2B-AS1-1,1,1,1,1,1
NAP1L6,1,1,1,1,1
NAP1L2,1,1,1,1,1
CDX4,1,1,1,1,1
CHIC1,1,1,1,1,1
TSIX,1,1,1,1,1
XIST,1,1,1,1,1
JPX,1,1,1,1,1
RP13-216E22.4,1,1,1,1,1
FTX,1,1,1,1,1
ZCCHC13,1,1,1,1,1
SLC16A2,1,1,1,1,1
RLIM,1,1,1,1,1
KIAA2022,1,1,1,1,1
ABCB7,1,1,1,1,1
UPRT,1,1,1,1,1
ZDHHC15,1,1,1,1,1
MAGEE2,1,1,1,1,1
RP11-212D3.4,1,1,1,1,1
PBDC1,1,1,1,1,1
MAGEE1,1,1,1,1,1
MIR325HG,1,1,1,1,1
FGF16,1,1,1,1,1
ATRX,1,1,1,1,1
MAGT1,1,1,1,1,1
COX7B,1,1,1,1,1
ATP7A,1,1,1,1,1
PGAM4,1,1,1,1,1
PGK1,1,1,1,1,1
TAF9B,1,1,1,1,1
CYSLTR1,1,1,1,1,1
ZCCHC5,1,1,1,1,1
LPAR4,1,1,1,1,1
P2RY10,1,1,1,1,1
GPR174,1,1,1,1,1
ITM2A,1,1,1,1,1
TBX22,1,1,1,1,1
FAM46D,1,1,1,1,1
BRWD3,1,1,1,1,1
HMGN5,1,1,1,1,1
SH3BGRL,1,1,1,1,1
POU3F4,1,1,1,1,1
CYLC1,1,1,1,1,1
RPS6KA6,1,1,1,1,1
HDX,1,1,1,1,1
APOOL,1,1,1,1,1
SATL1,1,1,1,1,1
RP5-928E24.2,1,1,1,1,1
ZNF711,1,1,1,1,1
POF1B,1,1,1,1,1
CHM,1,1,1,1,1
DACH2,1,1,1,1,1
KLHL4,1,1,1,1,1
RP1-138A5.3,1,1,1,1,1
CPXCR1,1,1,1,1,1
RP13-348B13.2,1,1,1,1,1
TGIF2LX,1,1,1,1,1
RP13-212L9.1,1,1,1,1,1
PABPC5-AS1,1,1,1,1,1
PABPC5,1,1,1,1,1
PCDH11X,1,1,1,1,1
NAP1L3,1,1,1,1,1
FAM133A,1,1,1,1,1
DIAPH2,1,1,1,1,1
RPA4,1,1,1,1,1
DIAPH2-AS1,1,1,1,1,1
RP11-485F13.1,1,1,1,1,1
PCDH19,1,1,1,1,1
TNMD,1,1,1,1,1
TSPAN6,1,1,1,1,1
SRPX2,1,1,1,1,1
RP11-524D16__A.3,1,1,1,1,1
SYTL4,1,1,1,1,1
CSTF2,1,1,1,1,1
NOX1,1,1,1,1,1
XKRX,1,1,1,1,1
ARL13A,1,1,1,1,1
TRMT2B,1,1,1,1,1
TMEM35,1,1,1,1,1
CENPI,1,1,1,1,1
DRP2,1,1,1,1,1
TAF7L,1,1,1,1,1
TIMM8A,1,1,1,1,1
BTK,1,1,1,1,1
RPL36A,1,1,1,1,1
RPL36A-HNRNPH2,1,1,1,1,1
GLA,1,1,1,1,1
HNRNPH2,1,1,1,1,1
ARMCX4,1,1,1,1,1
ARMCX1,1,1,1,1,1
ARMCX6,1,1,1,1,1
ARMCX3,1,1,1,1,1
ARMCX3-AS1,1,1,1,1,1
ARMCX2,1,1,1,1,1
NXF5,1,1,1,1,1
ZMAT1,1,1,1,1,1
TCEAL2,1,1,1,1,1
TCEAL6,1,1,1,1,1
BEX5,1,1,1,1,1
NXF2,1,1,1,1,1
NXF2B,1,1,1,1,1
TCP11X2,1,1,1,1,1
TMSB15A,1,1,1,1,1
ARMCX5,1,1,1,1,1
RP4-769N13.7,1,1,1,1,1
GPRASP1,1,1,1,1,1
GPRASP2,1,1,1,1,1
BHLHB9,1,1,1,1,1
LINC00630,1,1,1,1,1
LL0XNC01-237H1.2,1,1,1,1,1
RAB40AL,1,1,1,1,1
LL0XNC01-237H1.3,1,1,1,1,1
BEX1,1,1,1,1,1
NXF3,1,1,1,1,1
BEX4,1,1,1,1,1
TCEAL8,1,1,1,1,1
TCEAL5,1,1,1,1,1
BEX2,1,1,1,1,1
TCEAL7,1,1,1,1,1
WBP5,1,1,1,1,1
NGFRAP1,1,1,1,1,1
RP13-349O20.2,1,1,1,1,1
LL0XNC01-250H12.3,1,1,1,1,1
RAB40A,1,1,1,1,1
TCEAL4,1,1,1,1,1
TCEAL3,1,1,1,1,1
TCEAL3-AS1,1,1,1,1,1
TCEAL1,1,1,1,1,1
MORF4L2,1,1,1,1,1
MORF4L2-AS1,1,1,1,1,1
GLRA4,1,1,1,1,1
TMEM31,1,1,1,1,1
PLP1,1,1,1,1,1
RAB9B,1,1,1,1,1
LL0XNC01-116E7.2,1,1,1,1,1
TMSB15B,1,1,1,1,1
H2BFWT,1,1,1,1,1
H2BFM,1,1,1,1,1
RP11-722G7.1,1,1,1,1,1
SLC25A53,1,1,1,1,1
ZCCHC18,1,1,1,1,1
FAM199X,1,1,1,1,1
ESX1,1,1,1,1,1
IL1RAPL2,1,1,1,1,1
TEX13A,1,1,1,1,1
NRK,1,1,1,1,1
SERPINA7,1,1,1,1,1
MUM1L1,1,1,1,1,1
CXorf57,1,1,1,1,1
RNF128,1,1,1,1,1
TBC1D8B,1,1,1,1,1
MORC4,1,1,1,1,1
RIPPLY1,1,1,1,1,1
CLDN2,1,1,1,1,1
RBM41,1,1,1,1,1
NUP62CL,1,1,1,1,1
PIH1D3,1,1,1,1,1
FRMPD3-AS1,1,1,1,1,1
FRMPD3,1,1,1,1,1
PRPS1,1,1,1,1,1
TSC22D3,1,1,1,1,1
NCBP2L,1,1,1,1,1
MID2,1,1,1,1,1
RP6-191P20.4,1,1,1,1,1
TEX13B,1,1,1,1,1
VSIG1,1,1,1,1,1
PSMD10,1,1,1,1,1
ATG4A,1,1,1,1,1
COL4A6,1,1,1,1,1
COL4A5,1,1,1,1,1
RP6-24A23.6,1,1,1,1,1
IRS4,1,1,1,1,1
RP6-24A23.3,1,1,1,1,1
GUCY2F,1,1,1,1,1
NXT2,1,1,1,1,1
KCNE5,1,1,1,1,1
ACSL4,1,1,1,1,1
TMEM164,1,1,1,1,1
AMMECR1,1,1,1,1,1
RGAG1,1,1,1,1,1
CHRDL1,1,1,1,1,1
PAK3,1,1,1,1,1
CAPN6,1,1,1,1,1
DCX,1,1,1,1,1
LINC00890,1,1,1,1,1
ALG13,1,1,1,1,1
ALG13-AS1,1,1,1,1,1
TRPC5,1,1,1,1,1
TRPC5OS,1,1,1,1,1
ZCCHC16,1,1,1,1,1
LHFPL1,1,1,1,1,1
AMOT,1,1,1,1,1
XACT,1,1,1,1,1
HTR2C,1,1,1,1,1
IL13RA2,1,1,1,1,1
LRCH2,1,1,1,1,1
RBMXL3,1,1,1,1,1
LUZP4,1,1,1,1,1
PLS3-AS1,1,1,1,1,1
PLS3,1,1,1,1,1
DANT1,1,1,1,1,1
DANT2,1,1,1,1,1
AGTR2,1,1,1,1,1
SLC6A14,1,1,1,1,1
CT83,1,1,1,1,1
RP11-232D9.3,1,1,1,1,1
KLHL13,1,1,1,1,1
WDR44,1,1,1,1,1
DOCK11,1,1,1,1,1
IL13RA1,1,1,1,1,1
ZCCHC12,1,1,1,1,1
LINC01285,1,1,1,1,1
LONRF3,1,1,1,1,1
RP13-347D8.7,1,1,1,1,1
KIAA1210,1,1,1,1,1
PGRMC1,1,1,1,1,1
RP5-1139I1.1,1,1,1,1,1
RP5-1139I1.2,1,1,1,1,1
SLC25A43,1,1,1,1,1
SLC25A5,1,1,1,1,1
CXorf56,1,1,1,1,1
UBE2A,1,1,1,1,1
NKRF,1,1,1,1,1
06-Sep,1,1,1,1,1
SOWAHD,1,1,1,1,1
RPL39,1,1,1,1,1
UPF3B,1,1,1,1,1
RNF113A,1,1,1,1,1
NDUFA1,1,1,1,1,1
AKAP14,1,1,1,1,1
NKAP,1,1,1,1,1
RHOXF1-AS1,1,1,1,1,1
RHOXF2B,1,1,1,1,1
RHOXF1,1,1,1,1,1
LINC01402,1,1,1,1,1
RHOXF2,1,1,1,1,1
ZBTB33,1,1,1,1,1
TMEM255A,1,1,1,1,1
ATP1B4,1,1,1,1,1
LAMP2,1,1,1,1,1
CUL4B,1,1,1,1,1
MCTS1,1,1,1,1,1
C1GALT1C1,1,1,1,1,1
CT47B1,1,1,1,1,1
CT47A8,1,1,1,1,1
RP1-321E8.5,1,1,1,1,1
CT47A12,1,1,1,1,1
CT47A11,1,1,1,1,1
CT47A10,1,1,1,1,1
CT47A9,1,1,1,1,1
CT47A6,1,1,1,1,1
CT47A7,1,1,1,1,1
CT47A5,1,1,1,1,1
CT47A4,1,1,1,1,1
CT47A3,1,1,1,1,1
CT47A2,1,1,1,1,1
CT47A1,1,1,1,1,1
GLUD2,1,1,1,1,1
RP13-192B19.2,1,1,1,1,1
GRIA3,1,1,1,1,1
THOC2,1,1,1,1,1
XIAP,1,1,1,1,1
XIAP-AS1,1,1,1,1,1
RP1-315G1.3,1,1,1,1,1
STAG2,1,1,1,1,1
SH2D1A,1,1,1,1,1
TEX13D,1,1,1,1,1
TENM1,1,1,1,1,1
TEX13C,1,1,1,1,1
RP11-13E5.2,1,1,1,1,1
DCAF12L2,1,1,1,1,1
DCAF12L1,1,1,1,1,1
PRR32,1,1,1,1,1
CTD-2076M15.1,1,1,1,1,1
ACTRT1,1,1,1,1,1
RP1-30E17.2,1,1,1,1,1
SMARCA1,1,1,1,1,1
OCRL,1,1,1,1,1
APLN,1,1,1,1,1
XPNPEP2,1,1,1,1,1
SASH3,1,1,1,1,1
ZDHHC9,1,1,1,1,1
RP4-537K23.4,1,1,1,1,1
UTP14A,1,1,1,1,1
BCORL1,1,1,1,1,1
ELF4,1,1,1,1,1
AIFM1,1,1,1,1,1
RAB33A,1,1,1,1,1
ZNF280C,1,1,1,1,1
SLC25A14,1,1,1,1,1
GPR119,1,1,1,1,1
RBMX2,1,1,1,1,1
RP1-274L7.1,1,1,1,1,1
ENOX2,1,1,1,1,1
LINC01201,1,1,1,1,1
ARHGAP36,1,1,1,1,1
IGSF1,1,1,1,1,1
OR13H1,1,1,1,1,1
FIRRE,1,1,1,1,1
STK26,1,1,1,1,1
FRMD7,1,1,1,1,1
RAP2C,1,1,1,1,1
RAP2C-AS1,1,1,1,1,1
MBNL3,1,1,1,1,1
HS6ST2,1,1,1,1,1
HS6ST2-AS1,1,1,1,1,1
USP26,1,1,1,1,1
TFDP3,1,1,1,1,1
GPC4,1,1,1,1,1
GPC3,1,1,1,1,1
CCDC160,1,1,1,1,1
PHF6,1,1,1,1,1
HPRT1,1,1,1,1,1
MIR503HG,1,1,1,1,1
LINC00629,1,1,1,1,1
PLAC1,1,1,1,1,1
RP11-308B5.2,1,1,1,1,1
FAM122B,1,1,1,1,1
FAM122C,1,1,1,1,1
MOSPD1,1,1,1,1,1
RP3-473B4.3,1,1,1,1,1
SMIM10,1,1,1,1,1
FAM127C,1,1,1,1,1
FAM127A,1,1,1,1,1
FAM127B,1,1,1,1,1
RP11-85L21.4,1,1,1,1,1
SMIM10L2B,1,1,1,1,1
LINC00633,1,1,1,1,1
RP11-85L21.6,1,1,1,1,1
CT55,1,1,1,1,1
ZNF75D,1,1,1,1,1
RP13-210D15.4,1,1,1,1,1
ZNF449,1,1,1,1,1
RP11-265D19.6,1,1,1,1,1
SMIM10L2A,1,1,1,1,1
DDX26B-AS1,1,1,1,1,1
DDX26B,1,1,1,1,1
CT45A1,1,1,1,1,1
CT45A3,1,1,1,1,1
CT45A5,1,1,1,1,1
CT45A6,1,1,1,1,1
CT45A2,1,1,1,1,1
CT45A7,1,1,1,1,1
CT45A8,1,1,1,1,1
CT45A9,1,1,1,1,1
CT45A10,1,1,1,1,1
SAGE1,1,1,1,1,1
MMGT1,1,1,1,1,1
SLC9A6,1,1,1,1,1
FHL1,1,1,1,1,1
MAP7D3,1,1,1,1,1
ADGRG4,1,1,1,1,1
BRS3,1,1,1,1,1
HTATSF1,1,1,1,1,1
VGLL1,1,1,1,1,1
CD40LG,1,1,1,1,1
ARHGEF6,1,1,1,1,1
RP11-1114A5.4,1,1,1,1,1
RBMX,1,1,1,1,1
GPR101,1,1,1,1,1
RP1-137H15.2,1,1,1,1,1
ZIC3,1,1,1,1,1
FGF13,1,1,1,1,1
RP6-27P15.2,1,1,1,1,1
FGF13-AS1,1,1,1,1,1
F9,1,1,1,1,1
MCF2,1,1,1,1,1
ATP11C,1,1,1,1,1
CXorf66,1,1,1,1,1
RP11-364B14.1,1,1,1,1,1
AC004070.1,1,1,1,1,1
SOX3,1,1,1,1,1
XXyac-YR29IB3.1,1,1,1,1,1
LINC00632,1,1,1,1,1
CDR1,1,1,1,1,1
CDR1-AS,1,1,1,1,1
RP11-298A8.2,1,1,1,1,1
SPANXB1,1,1,1,1,1
RP3-507I15.2,1,1,1,1,1
LDOC1,1,1,1,1,1
SPANXC,1,1,1,1,1
SPANXA2-OT1,1,1,1,1,1
SPANXA1,1,1,1,1,1
SPANXA2,1,1,1,1,1
RP1-171K16.5,1,1,1,1,1
SPANXD,1,1,1,1,1
MAGEC3,1,1,1,1,1
MAGEC1,1,1,1,1,1
MAGEC2,1,1,1,1,1
SPANXN4,1,1,1,1,1
GS1-256O22.5,1,1,1,1,1
SPANXN3,1,1,1,1,1
SLITRK4,1,1,1,1,1
SPANXN2,1,1,1,1,1
RP3-526F5.2,1,1,1,1,1
RP11-143G3.1,1,1,1,1,1
SPANXN1,1,1,1,1,1
SLITRK2,1,1,1,1,1
TMEM257,1,1,1,1,1
CXorf51B,1,1,1,1,1
CXorf51A,1,1,1,1,1
L29074.3,1,1,1,1,1
FMR1,1,1,1,1,1
FMR1NB,1,1,1,1,1
AC002368.4,1,1,1,1,1
AFF2,1,1,1,1,1
IDS,1,1,1,1,1
AF011889.5,1,1,1,1,1
AF011889.2,1,1,1,1,1
LINC00893,1,1,1,1,1
CXorf40A,1,1,1,1,1
RP5-937E21.8,1,1,1,1,1
MAGEA9B,1,1,1,1,1
HSFX2,1,1,1,1,1
TMEM185A,1,1,1,1,1
MAGEA11,1,1,1,1,1
HSFX1,1,1,1,1,1
MAGEA9,1,1,1,1,1
LINC00850,1,1,1,1,1
MAGEA8-AS1,1,1,1,1,1
MAGEA8,1,1,1,1,1
CXorf40B,1,1,1,1,1
XX-FW81066F1.2,1,1,1,1,1
LINC00894,1,1,1,1,1
MAMLD1,1,1,1,1,1
MTM1,1,1,1,1,1
MTMR1,1,1,1,1,1
CD99L2,1,1,1,1,1
AF003626.1,1,1,1,1,1
HMGB3,1,1,1,1,1
GPR50-AS1,1,1,1,1,1
GPR50,1,1,1,1,1
AF003625.3,1,1,1,1,1
VMA21,1,1,1,1,1
WI2-80269A6.1,1,1,1,1,1
XX-FW80269A6.1,1,1,1,1,1
PASD1,1,1,1,1,1
PRRG3,1,1,1,1,1
FATE1,1,1,1,1,1
CNGA2,1,1,1,1,1
RP11-366F6.2,1,1,1,1,1
MAGEA4,1,1,1,1,1
GABRE,1,1,1,1,1
MAGEA10,1,1,1,1,1
RP11-329E24.6,1,1,1,1,1
GABRA3,1,1,1,1,1
GABRQ,1,1,1,1,1
MAGEA3,1,1,1,1,1
MAGEA2B,1,1,1,1,1
CSAG1,1,1,1,1,1
MAGEA12,1,1,1,1,1
RP1-14D6.7,1,1,1,1,1
MAGEA2,1,1,1,1,1
MAGEA6,1,1,1,1,1
CETN2,1,1,1,1,1
NSDHL,1,1,1,1,1
ZNF185,1,1,1,1,1
PNMA5,1,1,1,1,1
PNMA3,1,1,1,1,1
PNMA6A,1,1,1,1,1
MAGEA1,1,1,1,1,1
RP11-635O16.2,1,1,1,1,1
LL0XNC01-16G2.1,1,1,1,1,1
ZNF275,1,1,1,1,1
U82695.5,1,1,1,1,1
ZFP92,1,1,1,1,1
TREX2,1,1,1,1,1
HAUS7,1,1,1,1,1
U82695.9,1,1,1,1,1
BGN,1,1,1,1,1
ATP2B3,1,1,1,1,1
FAM58A,1,1,1,1,1
RP11-66N11.8,1,1,1,1,1
RP11-66N11.7,1,1,1,1,1
DUSP9,1,1,1,1,1
PNCK,1,1,1,1,1
SLC6A8,1,1,1,1,1
BCAP31,1,1,1,1,1
ABCD1,1,1,1,1,1
U52111.14,1,1,1,1,1
PLXNB3,1,1,1,1,1
SRPK3,1,1,1,1,1
IDH3G,1,1,1,1,1
SSR4,1,1,1,1,1
PDZD4,1,1,1,1,1
L1CAM,1,1,1,1,1
AVPR2,1,1,1,1,1
ARHGAP4,1,1,1,1,1
NAA10,1,1,1,1,1
RENBP,1,1,1,1,1
HCFC1,1,1,1,1,1
HCFC1-AS1,1,1,1,1,1
TMEM187,1,1,1,1,1
IRAK1,1,1,1,1,1
MECP2,1,1,1,1,1
OPN1LW,1,1,1,1,1
OPN1MW,1,1,1,1,1
OPN1MW2,1,1,1,1,1
OPN1MW3,1,1,1,1,1
TEX28,1,1,1,1,1
TKTL1,1,1,1,1,1
XX-FW83128A1.2,1,1,1,1,1
FLNA,1,1,1,1,1
EMD,1,1,1,1,1
RPL10,1,1,1,1,1
XX-FW83563B9.5,1,1,1,1,1
DNASE1L1,1,1,1,1,1
TAZ,1,1,1,1,1
CH17-340M24.3,1,1,1,1,1
ATP6AP1,1,1,1,1,1
GDI1,1,1,1,1,1
FAM50A,1,1,1,1,1
PLXNA3,1,1,1,1,1
LAGE3,1,1,1,1,1
UBL4A,1,1,1,1,1
SLC10A3,1,1,1,1,1
FAM3A,1,1,1,1,1
G6PD,1,1,1,1,1
IKBKG,1,1,1,1,1
FAM223A,1,1,1,1,1
CTAG1A,1,1,1,1,1
CTAG1B,1,1,1,1,1
FAM223B,1,1,1,1,1
CTAG2,1,1,1,1,1
GAB3,1,1,1,1,1
DKC1,1,1,1,1,1
MPP1,1,1,1,1,1
SMIM9,1,1,1,1,1
F8,1,1,1,1,1
H2AFB1,1,1,1,1,1
F8A1,1,1,1,1,1
FUNDC2,1,1,1,1,1
MTCP1,1,1,1,1,1
CMC4,1,1,1,1,1
BRCC3,1,1,1,1,1
VBP1,1,1,1,1,1
RAB39B,1,1,1,1,1
CLIC2,1,1,1,1,1
RP13-228J13.1,1,1,1,1,1
H2AFB2,1,1,1,1,1
F8A2,1,1,1,1,1
F8A3,1,1,1,1,1
H2AFB3,1,1,1,1,1
TMLHE-AS1,1,1,1,1,1
RP11-218L14.4,1,1,1,1,1
TMLHE,1,1,1,1,1
SPRY3,1,1,1,1,1
VAMP7,1,1,1,1,1
IL9R,1,1,1,1,1
WASIR1,1,1,1,1,1
AC144568.2,1,1,1,1,1
OR4F21,1,1,1,1,1
ZNF596,1,1,1,1,1
RP5-855D21.1,1,1,1,1,1
RP5-855D21.2,1,1,1,1,1
RP11-63E5.6,1,1,1,1,1
FAM87A,1,1,1,1,1
FBXO25,1,1,1,1,1
RP11-91J19.3,1,1,1,1,1
TDRP,1,1,1,1,1
ERICH1,1,1,1,1,1
ERICH1-AS1,1,1,1,1,1
RP11-43A14.2,1,1,1,1,1
RP11-555E9.1,1,1,1,1,1
CTD-3212A4.2,1,1,1,1,1
CTD-2281E23.3,1,1,1,1,1
CTD-2281E23.1,1,1,1,1,1
AF067845.1,1,1,1,1,1
AF067845.2,1,1,1,1,1
AF067845.3,1,1,1,1,1
DLGAP2,1,1,1,1,1
DLGAP2-AS1,1,1,1,1,1
CLN8,1,1,1,1,1
CTD-2336O2.3,1,1,1,1,1
CTD-2336O2.1,1,1,1,1,1
ARHGEF10,1,1,1,1,1
KBTBD11-OT1,1,1,1,1,1
RP11-439C15.4,1,1,1,1,1
KBTBD11,1,1,1,1,1
RP11-439C15.5,1,1,1,1,1
RP11-1049H7.2,1,1,1,1,1
MYOM2,1,1,1,1,1
AC133633.2,1,1,1,1,1
CH17-31A6.1,1,1,1,1,1
CH17-174L20.1,1,1,1,1,1
AC133633.1,1,1,1,1,1
RP11-378A12.1,1,1,1,1,1
RP11-134O21.1,1,1,1,1,1
GS1-57L11.1,1,1,1,1,1
CSMD1,1,1,1,1,1
RP5-991O23.1,1,1,1,1,1
RP11-281H11.1,1,1,1,1,1
RP11-158A14.1,1,1,1,1,1
RP11-124B13.1,1,1,1,1,1
RP11-115C21.2,1,1,1,1,1
MCPH1,1,1,1,1,1
ANGPT2,1,1,1,1,1
CTD-2541M15.3,1,1,1,1,1
MCPH1-AS1,1,1,1,1,1
AGPAT5,1,1,1,1,1
XKR5,1,1,1,1,1
GS1-24F4.2,1,1,1,1,1
DEFB1,1,1,1,1,1
DEFA6,1,1,1,1,1
GS1-24F4.3,1,1,1,1,1
DEFA4,1,1,1,1,1
DEFA1,1,1,1,1,1
DEFA1B,1,1,1,1,1
DEFA3,1,1,1,1,1
DEFA5,1,1,1,1,1
FAM66B,1,1,1,1,1
USP17L1,1,1,1,1,1
USP17L4,1,1,1,1,1
ZNF705G,1,1,1,1,1
DEFB4B,1,1,1,1,1
DEFB103B,1,1,1,1,1
SPAG11B,1,1,1,1,1
DEFB104B,1,1,1,1,1
DEFB106B,1,1,1,1,1
DEFB105B,1,1,1,1,1
DEFB107B,1,1,1,1,1
PRR23D1,1,1,1,1,1
PRR23D2,1,1,1,1,1
DEFB107A,1,1,1,1,1
DEFB105A,1,1,1,1,1
DEFB106A,1,1,1,1,1
DEFB104A,1,1,1,1,1
SPAG11A,1,1,1,1,1
DEFB103A,1,1,1,1,1
DEFB4A,1,1,1,1,1
ZNF705B,1,1,1,1,1
FAM66E,1,1,1,1,1
USP17L8,1,1,1,1,1
USP17L3,1,1,1,1,1
FAM85B,1,1,1,1,1
RP11-556O5.6,1,1,1,1,1
SGK223,1,1,1,1,1
CTA-398F10.1,1,1,1,1,1
CTA-398F10.2,1,1,1,1,1
CTD-3023L14.3,1,1,1,1,1
CTD-3023L14.1,1,1,1,1,1
CTD-3023L14.2,1,1,1,1,1
CLDN23,1,1,1,1,1
RP11-211C9.1,1,1,1,1,1
MFHAS1,1,1,1,1,1
ERI1,1,1,1,1,1
PPP1R3B,1,1,1,1,1
RP11-10A14.3,1,1,1,1,1
RP11-10A14.4,1,1,1,1,1
RP11-10A14.9,1,1,1,1,1
RP11-10A14.6,1,1,1,1,1
RP11-10A14.5,1,1,1,1,1
RP11-115J16.1,1,1,1,1,1
RP11-10A14.7,1,1,1,1,1
RP11-115J16.3,1,1,1,1,1
RP11-115J16.2,1,1,1,1,1
RP11-375N15.2,1,1,1,1,1
TNKS,1,1,1,1,1
LINC00599,1,1,1,1,1
RP11-1E4.1,1,1,1,1,1
MSRA,1,1,1,1,1
LINCR-0001,1,1,1,1,1
RP11-981G7.3,1,1,1,1,1
PRSS51,1,1,1,1,1
RP11-981G7.6,1,1,1,1,1
PRSS55,1,1,1,1,1
RP1L1,1,1,1,1,1
C8orf74,1,1,1,1,1
SOX7,1,1,1,1,1
CTD-2135J3.4,1,1,1,1,1
CTD-2135J3.3,1,1,1,1,1
PINX1,1,1,1,1,1
RP11-177H2.2,1,1,1,1,1
XKR6,1,1,1,1,1
AF131215.6,1,1,1,1,1
AF131215.8,1,1,1,1,1
LINC00529,1,1,1,1,1
AF131216.1,1,1,1,1,1
MTMR9,1,1,1,1,1
AF131216.6,1,1,1,1,1
SLC35G5,1,1,1,1,1
AF131216.5,1,1,1,1,1
FAM167A,1,1,1,1,1
BLK,1,1,1,1,1
RP11-148O21.6,1,1,1,1,1
RP11-148O21.3,1,1,1,1,1
RP11-148O21.4,1,1,1,1,1
RP11-148O21.2,1,1,1,1,1
LINC00208,1,1,1,1,1
GATA4,1,1,1,1,1
C8orf49,1,1,1,1,1
NEIL2,1,1,1,1,1
FDFT1,1,1,1,1,1
RP11-297N6.4,1,1,1,1,1
CTSB,1,1,1,1,1
DEFB136,1,1,1,1,1
DEFB135,1,1,1,1,1
DEFB134,1,1,1,1,1
RP11-1236K1.1,1,1,1,1,1
ZNF705D,1,1,1,1,1
FAM66D,1,1,1,1,1
USP17L7,1,1,1,1,1
USP17L2,1,1,1,1,1
FAM86B1,1,1,1,1,1
AC145124.2,1,1,1,1,1
DEFB130,1,1,1,1,1
FAM66A,1,1,1,1,1
RP11-351I21.11,1,1,1,1,1
FAM86B2,1,1,1,1,1
