Symbol,ID,is_feature_control,is_feature_control_mitochondrial,is_feature_control_ribosomal,mean_counts,log10_mean_counts,n_cells_by_counts,pct_dropout_by_counts,total_counts,log10_total_counts
HTR1A,ENSG00000178394,0,0,0,0.0,0.0,0,100.0,0.0,0.0
RNF180,ENSG00000164197,0,0,0,0.001025220422390814,0.00044501948960348476,10,99.89747795776091,10.0,1.041392685158225
RGS7BP,ENSG00000186479,0,0,0,0.0,0.0,0,100.0,0.0,0.0
FAM159B,ENSG00000145642,0,0,0,0.0,0.0,0,100.0,0.0,0.0
SREK1IP1,ENSG00000153006,0,0,0,0.17572278039778552,0.07030493301889934,1435,85.28808693869182,1714.0,3.2342641243787895
CWC27,ENSG00000153015,0,0,0,0.18002870617182695,0.07189257237424425,1541,84.20135329095756,1756.0,3.244771761495295
RP11-307L14.1,ENSG00000272370,0,0,0,0.00030756612671724423,0.00013355373440395,3,99.96924338732828,3.0,0.6020599913279624
RP11-307L14.2,ENSG00000272354,0,0,0,0.0,0.0,0,100.0,0.0,0.0
ADAMTS6,ENSG00000049192,0,0,0,0.01753126922288292,0.007547764179605116,164,98.31863850727906,171.0,2.2355284469075487
CTD-2116N20.1,ENSG00000250081,0,0,0,0.0006151322534344885,0.00026706641114427704,6,99.93848677465655,6.0,0.8450980400142568
CENPK,ENSG00000123219,0,0,0,0.1003690793520607,0.04153837810491452,761,92.1980725856059,979.0,2.991226075692495
PPWD1,ENSG00000113593,0,0,0,0.13686692638917367,0.0557096322188123,1218,87.51281525527989,1335.0,3.125806458139527
TRIM23,ENSG00000113595,0,0,0,0.03926594217756818,0.016726695239011276,366,96.24769325404962,383.0,2.584331224367531
TRAPPC13,ENSG00000113597,0,0,0,0.04182899323354521,0.01779643931872932,392,95.98113594422801,408.0,2.611723308007342
CTC-534A2.2,ENSG00000253251,0,0,0,0.013020299364363339,0.00561814803905635,127,98.69797006356367,127.0,2.1072099696478683
SGTB,ENSG00000197860,0,0,0,0.030449046545007175,0.013026521732467175,283,97.098626204634,297.0,2.4742162640762553
NLN,ENSG00000123213,0,0,0,0.01753126922288292,0.007547764179605116,157,98.39040393684643,171.0,2.2355284469075487
CTD-2033C11.1,ENSG00000269961,0,0,0,0.0006151322534344885,0.00026706641114427704,6,99.93848677465655,6.0,0.8450980400142568
ERBB2IP,ENSG00000112851,0,0,0,0.3345294238261226,0.12532815359332677,2622,73.11872052491286,3263.0,3.5137501500818233
SREK1,ENSG00000153914,0,0,0,0.43448841500922697,0.15669704521507258,3054,68.68976830018454,4238.0,3.627263416568221
AC025442.3,ENSG00000253744,0,0,0,0.0001025220422390814,4.4522474989331306e-05,1,99.9897477957761,1.0,0.3010299956639812
CTD-2016O11.1,ENSG00000248846,0,0,0,0.0,0.0,0,100.0,0.0,0.0
RP11-305P14.1,ENSG00000251391,0,0,0,0.0,0.0,0,100.0,0.0,0.0
RP11-5P22.3,ENSG00000250313,0,0,0,0.0,0.0,0,100.0,0.0,0.0
MAST4,ENSG00000069020,0,0,0,0.03916342013532909,0.016683850619837372,339,96.52450276809515,382.0,2.583198773968623
MAST4-AS1,ENSG00000229666,0,0,0,0.0013327865491080582,0.0005784364632306187,13,99.86672134508919,13.0,1.146128035678238
CD180,ENSG00000134061,0,0,0,0.4824687307771171,0.1709855417029645,2943,69.82776296903835,4706.0,3.672744198306599
CTD-2187J20.1,ENSG00000251206,0,0,0,0.0,0.0,0,100.0,0.0,0.0
RP11-434D9.1,ENSG00000249364,0,0,0,0.0004100881689563256,0.00017806252069994778,4,99.95899118310436,4.0,0.6989700043360189
RP11-83M16.5,ENSG00000249736,0,0,0,0.003075661267172442,0.0013336927726815553,30,99.69243387328277,30.0,1.4913616938342726
RP11-83M16.6,ENSG00000250421,0,0,0,0.0,0.0,0,100.0,0.0,0.0
RP11-434D9.2,ENSG00000249894,0,0,0,0.0,0.0,0,100.0,0.0,0.0
RP11-404L6.2,ENSG00000253787,0,0,0,0.0,0.0,0,100.0,0.0,0.0
PIK3R1,ENSG00000145675,0,0,0,0.24410498257125282,0.09485702941240605,2011,79.38281730572074,2381.0,3.3769417571467586
CTD-2582M21.1,ENSG00000251044,0,0,0,0.0,0.0,0,100.0,0.0,0.0
CTC-537E7.3,ENSG00000248884,0,0,0,0.0007176542956735698,0.0003115615171616906,6,99.93848677465655,7.0,0.9030899869919435
